x1,y1,x2,y2,length,angle,speed,left,middle,right,batch
34,268,596,478,599.9533315183774,0.35760016748870604,77.07428571428571,2023-10-05 08:27:16.875,2023-10-05 08:27:35.500,2023-10-05 08:27:54.250,2023-10-05 08:26:45
36,269,595,479,597.1440362257669,0.3593586749068425,76.66285714285713,2023-10-05 08:27:16.875,2023-10-05 08:27:35.625,2023-10-05 08:27:54.500,2023-10-05 08:26:45
22,265,590,478,606.6242659175447,0.35877067027057225,76.8,2023-10-05 08:27:17.000,2023-10-05 08:27:35.750,2023-10-05 08:27:54.500,2023-10-05 08:26:45
22,266,586,478,602.5280076477774,0.35954767089120676,76.6188679245283,2023-10-05 08:27:17.125,2023-10-05 08:27:36.000,2023-10-05 08:27:54.750,2023-10-05 08:26:45
533,478,799,378,284.17600180170035,-0.35959439331326315,-76.608,2023-10-05 08:28:09.750,2023-10-05 08:27:51.000,2023-10-05 08:27:32.125,2023-10-05 08:26:45
37,1,428,1,391.0,0.0,inf,2023-10-05 08:27:45.125,2023-10-05 08:27:45.125,2023-10-05 08:27:45.125,2023-10-05 08:27:45
507,1,724,1,217.0,0.0,inf,2023-10-05 08:27:45.125,2023-10-05 08:27:45.125,2023-10-05 08:27:45.125,2023-10-05 08:27:45
36,2,781,3,745.0006711406373,0.001342281073056512,21456.0,2023-10-05 08:27:45.125,2023-10-05 08:27:45.250,2023-10-05 08:27:45.375,2023-10-05 08:27:45
36,3,293,3,257.0,0.0,inf,2023-10-05 08:27:45.375,2023-10-05 08:27:45.375,2023-10-05 08:27:45.375,2023-10-05 08:27:45
36,4,786,5,750.0006666663704,0.0013333325432107193,21600.0,2023-10-05 08:27:45.375,2023-10-05 08:27:45.500,2023-10-05 08:27:45.625,2023-10-05 08:27:45
37,5,665,6,628.0007961778392,0.0015923553420403589,18086.4,2023-10-05 08:27:45.500,2023-10-05 08:27:45.625,2023-10-05 08:27:45.750,2023-10-05 08:27:45
39,7,271,7,232.0,0.0,inf,2023-10-05 08:27:45.875,2023-10-05 08:27:45.875,2023-10-05 08:27:45.875,2023-10-05 08:27:45
42,9,666,10,624.0008012815368,0.0016025627306582556,17971.2,2023-10-05 08:27:46.000,2023-10-05 08:27:46.125,2023-10-05 08:27:46.250,2023-10-05 08:27:45
201,11,531,12,330.00151514803684,0.0030302937548627655,9504.0,2023-10-05 08:27:46.250,2023-10-05 08:27:46.375,2023-10-05 08:27:46.500,2023-10-05 08:27:45
257,13,531,13,274.0,0.0,inf,2023-10-05 08:27:46.625,2023-10-05 08:27:46.625,2023-10-05 08:27:46.625,2023-10-05 08:27:45
260,14,522,15,262.0019083899963,0.0038167753590479777,7545.6,2023-10-05 08:27:46.625,2023-10-05 08:27:46.750,2023-10-05 08:27:47.000,2023-10-05 08:27:45
401,190,799,191,398.0012562794243,0.0025125575268442357,11462.4,2023-10-05 08:28:08.500,2023-10-05 08:28:08.625,2023-10-05 08:28:08.875,2023-10-05 08:27:45
450,189,799,189,349.0,0.0,inf,2023-10-05 08:28:08.625,2023-10-05 08:28:08.625,2023-10-05 08:28:08.625,2023-10-05 08:27:45
406,192,799,192,393.0,0.0,inf,2023-10-05 08:28:09.000,2023-10-05 08:28:09.000,2023-10-05 08:28:09.000,2023-10-05 08:27:45
534,193,799,193,265.0,0.0,inf,2023-10-05 08:28:09.125,2023-10-05 08:28:09.125,2023-10-05 08:28:09.125,2023-10-05 08:27:45
404,293,752,295,348.0057470789814,0.005747063163203585,5011.2,2023-10-05 08:28:21.250,2023-10-05 08:28:21.500,2023-10-05 08:28:21.875,2023-10-05 08:27:45
399,292,750,294,351.0056979594491,0.005697944032979155,5054.400000000001,2023-10-05 08:28:21.125,2023-10-05 08:28:21.500,2023-10-05 08:28:21.750,2023-10-05 08:27:45
44,6,772,3,728.0061812924394,-0.004120855794681724,-6988.8,2023-10-05 08:27:45.750,2023-10-05 08:27:45.500,2023-10-05 08:27:45.250,2023-10-05 08:27:45
43,7,782,5,739.0027063549903,-0.0027063533384285355,-10641.6,2023-10-05 08:27:45.875,2023-10-05 08:27:45.750,2023-10-05 08:27:45.500,2023-10-05 08:27:45
31,196,525,0,531.4621341168155,-0.37771113631420533,-72.58775510204082,2023-10-05 08:28:11.000,2023-10-05 08:27:51.125,2023-10-05 08:27:31.375,2023-10-05 08:27:45
30,198,528,0,535.9179041607026,-0.37842737802867704,-72.43636363636364,2023-10-05 08:28:11.125,2023-10-05 08:27:51.250,2023-10-05 08:27:31.500,2023-10-05 08:27:45
26,201,530,0,542.602064131717,-0.3794796834279365,-72.21492537313434,2023-10-05 08:28:11.375,2023-10-05 08:27:51.375,2023-10-05 08:27:31.625,2023-10-05 08:27:45
26,202,297,93,292.09929818470977,-0.38241355852537073,-71.60366972477064,2023-10-05 08:28:11.500,2023-10-05 08:27:51.375,2023-10-05 08:27:31.375,2023-10-05 08:27:45
26,203,294,96,288.5706152746672,-0.3798628765576873,-72.13457943925233,2023-10-05 08:28:11.625,2023-10-05 08:27:51.625,2023-10-05 08:27:31.750,2023-10-05 08:27:45
25,205,294,97,289.8706608127149,-0.38178760639207937,-71.73333333333333,2023-10-05 08:28:11.875,2023-10-05 08:27:51.750,2023-10-05 08:27:31.750,2023-10-05 08:27:45
442,138,771,12,352.30242690052535,-0.3657473012623445,-75.2,2023-10-05 08:28:23.375,2023-10-05 08:28:04.250,2023-10-05 08:27:45.000,2023-10-05 08:27:45
38,298,280,202,260.34592372457075,-0.3776533178065654,-72.60000000000001,2023-10-05 08:28:24.125,2023-10-05 08:28:04.250,2023-10-05 08:27:44.500,2023-10-05 08:27:45
45,290,771,14,776.6929895396249,-0.3632914351329249,-75.75652173913043,2023-10-05 08:28:23.375,2023-10-05 08:28:04.375,2023-10-05 08:27:45.250,2023-10-05 08:27:45
0,315,784,3,843.8009243891595,-0.37874581555108416,-72.36923076923077,2023-10-05 08:28:24.375,2023-10-05 08:28:04.375,2023-10-05 08:27:44.625,2023-10-05 08:27:45
40,293,770,16,780.7874230544444,-0.36266811718293906,-75.89891696750904,2023-10-05 08:28:23.500,2023-10-05 08:28:04.500,2023-10-05 08:27:45.500,2023-10-05 08:27:45
35,296,769,18,784.882156759854,-0.36205130270042357,-76.04028776978417,2023-10-05 08:28:23.625,2023-10-05 08:28:04.625,2023-10-05 08:27:45.750,2023-10-05 08:27:45
399,159,763,21,389.2813892289227,-0.3623785920780153,-75.96521739130435,2023-10-05 08:28:23.750,2023-10-05 08:28:04.750,2023-10-05 08:27:45.750,2023-10-05 08:27:45
0,316,317,192,340.3894827987492,-0.3728687733053205,-73.62580645161292,2023-10-05 08:28:24.500,2023-10-05 08:28:04.875,2023-10-05 08:27:45.375,2023-10-05 08:27:45
36,298,770,19,785.2369069268204,-0.36324224577360675,-75.76774193548388,2023-10-05 08:28:23.875,2023-10-05 08:28:04.875,2023-10-05 08:27:45.875,2023-10-05 08:27:45
47,298,758,23,762.3293251607208,-0.3690574254877625,-74.46109090909091,2023-10-05 08:28:24.500,2023-10-05 08:28:05.125,2023-10-05 08:27:45.750,2023-10-05 08:27:45
568,296,799,218,243.81345327934633,-0.3256415853432867,-85.2923076923077,2023-10-05 08:28:45.875,2023-10-05 08:28:29.000,2023-10-05 08:28:12.125,2023-10-05 08:27:45
164,433,799,220,669.7716028617517,-0.32363912627784797,-85.85915492957747,2023-10-05 08:28:46.000,2023-10-05 08:28:29.125,2023-10-05 08:28:12.375,2023-10-05 08:27:45
139,443,799,221,696.3361257323937,-0.3244753432935739,-85.62162162162161,2023-10-05 08:28:46.125,2023-10-05 08:28:29.375,2023-10-05 08:28:12.500,2023-10-05 08:27:45
278,397,772,231,521.1448934797309,-0.3241777340963157,-85.70602409638555,2023-10-05 08:28:46.250,2023-10-05 08:28:29.500,2023-10-05 08:28:12.625,2023-10-05 08:27:45
44,476,772,233,767.484853270734,-0.3221625856877052,-86.28148148148149,2023-10-05 08:28:46.250,2023-10-05 08:28:29.625,2023-10-05 08:28:12.875,2023-10-05 08:27:45
43,478,772,234,768.7502845527929,-0.3229846138277805,-86.04590163934427,2023-10-05 08:28:46.500,2023-10-05 08:28:29.750,2023-10-05 08:28:13.000,2023-10-05 08:27:45
47,478,301,393,267.8451044913832,-0.32293119139235105,-86.06117647058824,2023-10-05 08:28:46.625,2023-10-05 08:28:29.875,2023-10-05 08:28:13.250,2023-10-05 08:27:45
51,478,302,393,265.0018867857359,-0.32652378783531827,-85.04470588235294,2023-10-05 08:28:46.875,2023-10-05 08:28:29.875,2023-10-05 08:28:13.000,2023-10-05 08:27:45
401,361,768,237,387.38224017112606,-0.3258321643836373,-85.23870967741935,2023-10-05 08:28:47.000,2023-10-05 08:28:30.125,2023-10-05 08:28:13.250,2023-10-05 08:27:45
401,362,769,237,388.65022835449355,-0.32744618035770084,-84.7872,2023-10-05 08:28:47.250,2023-10-05 08:28:30.250,2023-10-05 08:28:13.250,2023-10-05 08:27:45
56,478,296,398,252.98221281347034,-0.3217505543966422,-86.4,2023-10-05 08:28:47.000,2023-10-05 08:28:30.375,2023-10-05 08:28:13.750,2023-10-05 08:27:45
401,357,779,357,378.0,0.0,inf,2023-10-05 08:29:29.625,2023-10-05 08:29:29.625,2023-10-05 08:29:29.625,2023-10-05 08:28:45
0,363,280,363,280.0,0.0,inf,2023-10-05 08:29:30.375,2023-10-05 08:29:30.375,2023-10-05 08:29:30.375,2023-10-05 08:28:45
25,364,318,368,293.027302482209,0.013651029110758012,2109.6,2023-10-05 08:29:30.375,2023-10-05 08:29:31.125,2023-10-05 08:29:31.750,2023-10-05 08:28:45
5,367,400,371,395.0202526453549,0.010126236147309738,2844.0,2023-10-05 08:29:30.750,2023-10-05 08:29:31.375,2023-10-05 08:29:31.875,2023-10-05 08:28:45
37,394,328,395,291.00171820798585,0.0034364125899876458,8380.800000000001,2023-10-05 08:29:34.125,2023-10-05 08:29:34.375,2023-10-05 08:29:34.500,2023-10-05 08:28:45
505,397,777,397,272.0,0.0,inf,2023-10-05 08:29:34.625,2023-10-05 08:29:34.625,2023-10-05 08:29:34.625,2023-10-05 08:28:45
38,391,776,436,739.3706783474714,0.06090020827798799,472.32,2023-10-05 08:29:33.500,2023-10-05 08:29:36.625,2023-10-05 08:29:39.625,2023-10-05 08:28:45
33,437,769,449,736.0978195865003,0.016302903318662125,1766.4,2023-10-05 08:29:39.500,2023-10-05 08:29:40.250,2023-10-05 08:29:41.125,2023-10-05 08:28:45
86,440,770,452,684.1052550594828,0.017542060057402487,1641.6000000000001,2023-10-05 08:29:39.750,2023-10-05 08:29:40.625,2023-10-05 08:29:41.500,2023-10-05 08:28:45
50,440,775,453,725.1165423571579,0.0179291131127272,1606.1538461538462,2023-10-05 08:29:39.875,2023-10-05 08:29:40.750,2023-10-05 08:29:41.625,2023-10-05 08:28:45
72,441,775,455,703.1393887416634,0.019912019447137524,1446.1714285714286,2023-10-05 08:29:39.875,2023-10-05 08:29:40.875,2023-10-05 08:29:41.875,2023-10-05 08:28:45
34,441,775,456,741.1518063123101,0.020240150641789956,1422.72,2023-10-05 08:29:40.000,2023-10-05 08:29:41.000,2023-10-05 08:29:42.000,2023-10-05 08:28:45
30,442,775,457,745.1509914104657,0.020131508130402525,1430.3999999999999,2023-10-05 08:29:40.125,2023-10-05 08:29:41.125,2023-10-05 08:29:42.125,2023-10-05 08:28:45
27,443,775,459,748.1711034248783,0.02138711285172966,1346.4,2023-10-05 08:29:40.250,2023-10-05 08:29:41.250,2023-10-05 08:29:42.375,2023-10-05 08:28:45
24,447,775,460,751.1125082169781,0.017308524330681245,1663.753846153846,2023-10-05 08:29:40.750,2023-10-05 08:29:41.625,2023-10-05 08:29:42.500,2023-10-05 08:28:45
49,448,775,461,726.1163818562421,0.01790442264572153,1608.3692307692309,2023-10-05 08:29:40.875,2023-10-05 08:29:41.750,2023-10-05 08:29:42.625,2023-10-05 08:28:45
243,452,738,461,495.08181142110243,0.018179815072978278,1584.0,2023-10-05 08:29:40.875,2023-10-05 08:29:41.750,2023-10-05 08:29:42.750,2023-10-05 08:28:45
287,453,657,465,370.1945434497921,0.03242106811542923,888.0,2023-10-05 08:29:40.375,2023-10-05 08:29:42.000,2023-10-05 08:29:43.625,2023-10-05 08:28:45
0,19,334,11,334.0957946457872,-0.02394751692220761,-1202.4,2023-10-05 08:28:47.375,2023-10-05 08:28:46.125,2023-10-05 08:28:45.000,2023-10-05 08:28:45
0,21,559,7,559.1752855768931,-0.02503948835385062,-1149.9428571428573,2023-10-05 08:28:47.625,2023-10-05 08:28:46.250,2023-10-05 08:28:45.000,2023-10-05 08:28:45
39,360,289,357,250.01799935204664,-0.011999424049761282,-2400.0,2023-10-05 08:29:30.000,2023-10-05 08:29:29.375,2023-10-05 08:29:28.750,2023-10-05 08:28:45
34,361,297,358,263.0171097096157,-0.011406349407090136,-2524.8,2023-10-05 08:29:30.125,2023-10-05 08:29:29.500,2023-10-05 08:29:29.000,2023-10-05 08:28:45
610,355,789,353,179.0111728356641,-0.011172719438739298,-2577.6,2023-10-05 08:29:30.125,2023-10-05 08:29:29.625,2023-10-05 08:29:29.000,2023-10-05 08:28:45
31,362,507,357,476.0262597798571,-0.01050381536782631,-2741.76,2023-10-05 08:29:30.250,2023-10-05 08:29:29.750,2023-10-05 08:29:29.125,2023-10-05 08:28:45
0,363,787,354,787.0514595628421,-0.011435333794158845,-2518.4,2023-10-05 08:29:30.375,2023-10-05 08:29:29.750,2023-10-05 08:29:29.125,2023-10-05 08:28:45
